,phyto_carbon,pressure,date,time,lat,lon,chl,poc,station,depth,tchl,tot_chl_a
12981,,,20180903,20:39:01,50.4905,-144.9479,0.49406,,,37.1,,
12982,,,20180903,20:39:01,50.4905,-144.9479,0.49406,,,38.0,,
12983,,,20180903,20:39:01,50.4905,-144.9479,0.49756,,,39.1,,
12984,,,20180903,20:39:01,50.4905,-144.9479,0.51156,,,40.0,,
12985,,,20180903,20:39:01,50.4905,-144.9479,0.50806,,,41.0,,
12986,,,20180903,20:39:01,50.4905,-144.9479,0.52906,,,42.1,,
12987,,,20180903,20:39:01,50.4905,-144.9479,0.55006,,,42.9,,
12988,,,20180903,20:39:01,50.4905,-144.9479,0.55006,,,43.9,,
12989,,,20180903,20:39:01,50.4905,-144.9479,0.55706,,,45.2,,
12990,,,20180903,20:39:01,50.4905,-144.9479,0.58506,,,45.9,,
12991,,,20180903,20:39:01,50.4905,-144.9479,0.56056,,,47.1,,
12992,,,20180903,20:39:01,50.4905,-144.9479,0.55706,,,47.9,,
12993,,,20180903,20:39:01,50.4905,-144.9479,0.55706,,,48.9,,
12994,,,20180903,20:39:01,50.4905,-144.9479,0.55006,,,50.1,,
12995,,,20180903,20:39:01,50.4905,-144.9479,0.53606,,,50.8,,
12996,,,20180903,20:39:01,50.4905,-144.9479,0.53606,,,52.1,,
12997,,,20180903,20:39:01,50.4905,-144.9479,0.52906,,,53.0,,
12998,,,20180903,20:39:01,50.4905,-144.9479,0.51156,,,54.1,,
12999,,,20180903,20:39:01,50.4905,-144.9479,0.50806,,,54.8,,
13000,,,20180903,20:39:01,50.4905,-144.9479,0.48356,,,56.0,,
13001,,,20180903,20:39:01,50.4905,-144.9479,0.45906,,,56.8,,
13002,,,20180903,20:39:01,50.4905,-144.9479,0.45206,,,57.7,,
13003,,,20180903,20:39:01,50.4905,-144.9479,0.45206,,,58.7,,
13004,,,20180903,20:39:01,50.4905,-144.9479,0.43806,,,60.0,,
13005,,,20180903,20:39:01,50.4905,-144.9479,0.42756,,,61.1,,
13006,,,20180903,20:39:01,50.4905,-144.9479,0.43806,,,61.7,,
13007,,,20180903,20:39:01,50.4905,-144.9479,0.36106,,,63.0,,
13008,,,20180903,20:39:01,50.4905,-144.9479,0.35406,,,63.8,,
13009,,,20180903,20:39:01,50.4905,-144.9479,0.32956,,,65.1,,
13010,,,20180903,20:39:01,50.4905,-144.9479,0.31206,,,66.2,,
13011,,,20180903,20:39:01,50.4905,-144.9479,0.29106,,,67.1,,
13012,,,20180903,20:39:01,50.4905,-144.9479,0.28756,,,68.0,,
13013,,,20180903,20:39:01,50.4905,-144.9479,0.31206,,,69.0,,
13014,,,20180903,20:39:01,50.4905,-144.9479,0.38556,,,69.9,,
13015,,,20180903,20:39:01,50.4905,-144.9479,0.43806,,,71.0,,
13016,,,20180903,20:39:01,50.4905,-144.9479,0.44506,,,72.1,,
13017,,,20180903,20:39:01,50.4905,-144.9479,0.43106,,,72.9,,
13018,,,20180903,20:39:01,50.4905,-144.9479,0.40306,,,74.0,,
13019,,,20180903,20:39:01,50.4905,-144.9479,0.39606,,,75.1,,
13020,,,20180903,20:39:01,50.4905,-144.9479,0.38206,,,76.0,,
13021,,,20180903,20:39:01,50.4905,-144.9479,0.39256,,,77.1,,
13022,,,20180903,20:39:01,50.4905,-144.9479,0.37856,,,77.8,,
13023,,,20180903,20:39:01,50.4905,-144.9479,0.36106,,,78.8,,
13024,,,20180903,20:39:01,50.4905,-144.9479,0.33656,,,80.2,,
13025,,,20180903,20:39:01,50.4905,-144.9479,0.30156,,,81.0,,
13026,,,20180903,20:39:01,50.4905,-144.9479,0.28406,,,82.0,,
13027,,,20180903,20:39:01,50.4905,-144.9479,0.24206,,,82.9,,
13028,,,20180903,20:39:01,50.4905,-144.9479,0.21756,,,83.8,,
13029,,,20180903,20:39:01,50.4905,-144.9479,0.20706,,,84.9,,
13030,,,20180903,20:39:01,50.4905,-144.9479,0.18606,,,85.9,,
13031,,,20180903,20:39:01,50.4905,-144.9479,0.18606,,,87.1,,
13032,,,20180903,20:39:01,50.4905,-144.9479,0.15456,,,88.1,,
13033,,,20180903,20:39:01,50.4905,-144.9479,0.16506,,,88.8,,
13034,,,20180903,20:39:01,50.4905,-144.9479,0.16506,,,90.2,,
13035,,,20180903,20:39:01,50.4905,-144.9479,0.15806,,,91.0,,
13036,,,20180903,20:39:01,50.4905,-144.9479,0.14406,,,92.0,,
13037,,,20180903,20:39:01,50.4905,-144.9479,0.13006,,,93.0,,
13038,,,20180903,20:39:01,50.4905,-144.9479,0.12306,,,94.0,,
13039,,,20180903,20:39:01,50.4905,-144.9479,0.10906,,,94.9,,
13040,,,20180903,20:39:01,50.4905,-144.9479,0.11606,,,96.1,,
13041,,,20180903,20:39:01,50.4905,-144.9479,0.11256,,,96.9,,
13042,,,20180903,20:39:01,50.4905,-144.9479,0.10556,,,97.8,,
13043,,,20180903,20:39:01,50.4905,-144.9479,0.09506,,,98.9,,
13044,,,20180903,20:39:01,50.4905,-144.9479,0.09506,,,100.0,,
13045,,,20180903,20:39:01,50.4905,-144.9479,0.08456,,,101.1,,
13046,,,20180903,20:39:01,50.4905,-144.9479,0.08806,,,102.1,,
13047,,,20180903,20:39:01,50.4905,-144.9479,0.07406,,,103.1,,
13048,,,20180903,20:39:01,50.4905,-144.9479,0.07756,,,104.0,,
13049,,,20180903,20:39:01,50.4905,-144.9479,0.08106,,,104.9,,
13050,,,20180903,20:39:01,50.4905,-144.9479,0.06006,,,105.8,,
13051,,,20180903,20:39:01,50.4905,-144.9479,0.07056,,,107.2,,
13052,,,20180903,20:39:01,50.4905,-144.9479,0.06356,,,107.9,,
13053,,,20180903,20:39:01,50.4905,-144.9479,0.06706,,,108.9,,
13054,,,20180903,20:39:01,50.4905,-144.9479,0.04256,,,110.1,,
13055,,,20180903,20:39:01,50.4905,-144.9479,0.05306,,,111.1,,
13056,,,20180903,20:39:01,50.4905,-144.9479,0.03906,,,112.1,,
13057,,,20180903,20:39:01,50.4905,-144.9479,0.03906,,,113.1,,
13058,,,20180903,20:39:01,50.4905,-144.9479,0.03906,,,114.0,,
13059,,,20180903,20:39:01,50.4905,-144.9479,0.03206,,,115.0,,
13060,,,20180903,20:39:01,50.4905,-144.9479,0.02506,,,116.0,,
13061,,,20180903,20:39:01,50.4905,-144.9479,0.02506,,,116.9,,
13062,,,20180903,20:39:01,50.4905,-144.9479,0.01456,,,117.7,,
13063,,,20180903,20:39:01,50.4905,-144.9479,0.01106,,,119.0,,
13064,,,20180903,20:39:01,50.4905,-144.9479,0.01806,,,120.0,,
13065,,,20180903,20:39:01,50.4905,-144.9479,0.01106,,,121.1,,
13066,,,20180903,20:39:01,50.4905,-144.9479,0.00756,,,121.7,,
13067,,,20180903,20:39:01,50.4905,-144.9479,0.00406,,,123.1,,
13068,,,20180903,20:39:01,50.4905,-144.9479,0.00406,,,123.9,,
13069,,,20180903,20:39:01,50.4905,-144.9479,0.00406,,,125.1,,
13070,,,20180903,20:39:01,50.4905,-144.9479,-0.00294,,,125.9,,
13071,,,20180903,20:39:01,50.4905,-144.9479,-0.00994,,,127.0,,
13072,,,20180903,20:39:01,50.4905,-144.9479,-0.00294,,,127.9,,
13073,,,20180903,20:39:01,50.4905,-144.9479,-0.01344,,,129.1,,
13074,,,20180903,20:39:01,50.4905,-144.9479,-0.02394,,,130.0,,
13075,,,20180903,20:39:01,50.4905,-144.9479,-0.01344,,,131.0,,
13076,,,20180903,20:39:01,50.4905,-144.9479,-0.02394,,,131.9,,
13077,,,20180903,20:39:01,50.4905,-144.9479,-0.02394,,,133.3,,
13078,,,20180903,20:39:01,50.4905,-144.9479,-0.02394,,,133.9,,
13079,,,20180903,20:39:01,50.4905,-144.9479,-0.02744,,,135.0,,
13080,,,20180903,20:39:01,50.4905,-144.9479,-0.02394,,,136.0,,
13081,,,20180903,20:39:01,50.4905,-144.9479,-0.02394,,,137.0,,
13082,,,20180903,20:39:01,50.4905,-144.9479,-0.02394,,,138.0,,
13083,,,20180903,20:39:01,50.4905,-144.9479,-0.03094,,,139.2,,
13084,,,20180903,20:39:01,50.4905,-144.9479,-0.02394,,,140.0,,
13085,,,20180903,20:39:01,50.4905,-144.9479,-0.02394,,,141.0,,
13086,,,20180903,20:39:01,50.4905,-144.9479,-0.03094,,,142.0,,
13087,,,20180903,20:39:01,50.4905,-144.9479,-0.02394,,,142.9,,
13088,,,20180903,20:39:01,50.4905,-144.9479,-0.03094,,,144.0,,
13089,,,20180903,20:39:01,50.4905,-144.9479,-0.03794,,,145.0,,
13090,,,20180903,20:39:01,50.4905,-144.9479,-0.03094,,,146.1,,
13091,,,20180903,20:39:01,50.4905,-144.9479,-0.03094,,,147.2,,
13092,,,20180903,20:39:01,50.4905,-144.9479,-0.03794,,,147.9,,
13093,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,149.0,,
13094,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,150.2,,
13095,,,20180903,20:39:01,50.4905,-144.9479,-0.03794,,,150.8,,
13096,,,20180903,20:39:01,50.4905,-144.9479,-0.03094,,,152.0,,
13097,,,20180903,20:39:01,50.4905,-144.9479,-0.03444,,,153.0,,
13098,,,20180903,20:39:01,50.4905,-144.9479,-0.02744,,,154.0,,
13099,,,20180903,20:39:01,50.4905,-144.9479,-0.04144,,,155.0,,
13100,,,20180903,20:39:01,50.4905,-144.9479,-0.02744,,,156.0,,
13101,,,20180903,20:39:01,50.4905,-144.9479,-0.03094,,,156.9,,
13102,,,20180903,20:39:01,50.4905,-144.9479,-0.03794,,,157.9,,
13103,,,20180903,20:39:01,50.4905,-144.9479,-0.03794,,,159.0,,
13104,,,20180903,20:39:01,50.4905,-144.9479,-0.03794,,,160.0,,
13105,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,161.2,,
13106,,,20180903,20:39:01,50.4905,-144.9479,-0.04144,,,162.0,,
13107,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,163.0,,
13108,,,20180903,20:39:01,50.4905,-144.9479,-0.04844,,,164.1,,
13109,,,20180903,20:39:01,50.4905,-144.9479,-0.05194,,,165.2,,
13110,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,166.0,,
13111,,,20180903,20:39:01,50.4905,-144.9479,-0.03794,,,167.0,,
13112,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,167.8,,
13113,,,20180903,20:39:01,50.4905,-144.9479,-0.05194,,,168.9,,
13114,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,169.7,,
13115,,,20180903,20:39:01,50.4905,-144.9479,-0.04144,,,170.9,,
13116,,,20180903,20:39:01,50.4905,-144.9479,-0.04144,,,172.0,,
13117,,,20180903,20:39:01,50.4905,-144.9479,-0.04144,,,172.8,,
13118,,,20180903,20:39:01,50.4905,-144.9479,-0.04844,,,174.1,,
13119,,,20180903,20:39:01,50.4905,-144.9479,-0.04144,,,174.8,,
13120,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,175.8,,
13121,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,177.1,,
13122,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,178.0,,
13123,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,179.1,,
13124,,,20180903,20:39:01,50.4905,-144.9479,-0.05894,,,180.0,,
13125,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,181.0,,
13126,,,20180903,20:39:01,50.4905,-144.9479,-0.04844,,,182.2,,
13127,,,20180903,20:39:01,50.4905,-144.9479,-0.03794,,,182.9,,
13128,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,184.0,,
13129,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,184.9,,
13130,,,20180903,20:39:01,50.4905,-144.9479,-0.04144,,,186.0,,
13131,,,20180903,20:39:01,50.4905,-144.9479,-0.03794,,,187.0,,
13132,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,188.2,,
13133,,,20180903,20:39:01,50.4905,-144.9479,-0.04844,,,189.0,,
13134,,,20180903,20:39:01,50.4905,-144.9479,-0.05194,,,190.2,,
13135,,,20180903,20:39:01,50.4905,-144.9479,-0.04844,,,191.0,,
13136,,,20180903,20:39:01,50.4905,-144.9479,-0.05194,,,191.8,,
13137,,,20180903,20:39:01,50.4905,-144.9479,-0.05194,,,193.0,,
13138,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,194.2,,
13139,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,194.9,,
13140,,,20180903,20:39:01,50.4905,-144.9479,-0.04144,,,196.2,,
13141,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,197.0,,
13142,,,20180903,20:39:01,50.4905,-144.9479,-0.05194,,,198.0,,
13143,,,20180903,20:39:01,50.4905,-144.9479,-0.05194,,,198.8,,
13144,,,20180903,20:39:01,50.4905,-144.9479,-0.05194,,,199.8,,
13145,,,20180903,20:39:01,50.4905,-144.9479,-0.04144,,,201.1,,
13146,,,20180903,20:39:01,50.4905,-144.9479,-0.05894,,,201.8,,
13147,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,203.1,,
13148,,,20180903,20:39:01,50.4905,-144.9479,-0.05194,,,204.2,,
13149,,,20180903,20:39:01,50.4905,-144.9479,-0.04494,,,205.2,,
13150,,,20180903,20:39:01,50.4905,-144.9479,-0.03794,,,205.6,,
13151,,,20180825,14:02:03,50.3808,-144.9949,0.76006,,,0.7,,
13152,,,20180825,14:02:03,50.3808,-144.9949,0.78806,,,2.1,,
13153,,,20180825,14:02:03,50.3808,-144.9949,0.77406,,,3.0,,
13154,,,20180825,14:02:03,50.3808,-144.9949,0.77406,,,4.0,,
13155,,,20180825,14:02:03,50.3808,-144.9949,0.74606,,,5.1,,
13156,,,20180825,14:02:03,50.3808,-144.9949,0.76706,,,6.2,,
13157,,,20180825,14:02:03,50.3808,-144.9949,0.75306,,,7.0,,
13158,,,20180825,14:02:03,50.3808,-144.9949,0.75306,,,7.9,,
13159,,,20180825,14:02:03,50.3808,-144.9949,0.75306,,,8.8,,
13160,,,20180825,14:02:03,50.3808,-144.9949,0.76356,,,10.1,,
13161,,,20180825,14:02:03,50.3808,-144.9949,0.76006,,,10.9,,
13162,,,20180825,14:02:03,50.3808,-144.9949,0.76356,,,11.8,,
13163,,,20180825,14:02:03,50.3808,-144.9949,0.74256,,,12.9,,
13164,,,20180825,14:02:03,50.3808,-144.9949,0.77406,,,13.9,,
13165,,,20180825,14:02:03,50.3808,-144.9949,0.76706,,,14.8,,
13166,,,20180825,14:02:03,50.3808,-144.9949,0.76356,,,15.8,,
13167,,,20180825,14:02:03,50.3808,-144.9949,0.85456,,,17.1,,
13168,,,20180825,14:02:03,50.3808,-144.9949,0.77406,,,18.1,,
13169,,,20180825,14:02:03,50.3808,-144.9949,0.77406,,,18.8,,
13170,,,20180825,14:02:03,50.3808,-144.9949,0.74606,,,20.1,,
13171,,,20180825,14:02:03,50.3808,-144.9949,0.77406,,,21.0,,
13172,,,20180825,14:02:03,50.3808,-144.9949,0.74606,,,21.9,,
13173,,,20180825,14:02:03,50.3808,-144.9949,0.74606,,,23.1,,
13174,,,20180825,14:02:03,50.3808,-144.9949,0.74606,,,24.0,,
13175,,,20180825,14:02:03,50.3808,-144.9949,0.76006,,,24.9,,
13176,,,20180825,14:02:03,50.3808,-144.9949,0.76006,,,26.0,,
13177,,,20180825,14:02:03,50.3808,-144.9949,0.77406,,,27.1,,
13178,,,20180825,14:02:03,50.3808,-144.9949,0.72856,,,28.0,,
13179,,,20180825,14:02:03,50.3808,-144.9949,0.79506,,,29.0,,
13180,,,20180825,14:02:03,50.3808,-144.9949,0.70406,,,29.8,,
13181,,,20180825,14:02:03,50.3808,-144.9949,0.73206,,,31.0,,
13182,,,20180825,14:02:03,50.3808,-144.9949,0.73906,,,31.8,,
13183,,,20180825,14:02:03,50.3808,-144.9949,0.74606,,,33.2,,
13184,,,20180825,14:02:03,50.3808,-144.9949,0.76356,,,34.1,,
13185,,,20180825,14:02:03,50.3808,-144.9949,0.77756,,,35.3,,
13186,,,20180825,14:02:03,50.3808,-144.9949,0.79156,,,35.7,,
13187,,,20180825,14:02:03,50.3808,-144.9949,0.76006,,,37.1,,
13188,,,20180825,14:02:03,50.3808,-144.9949,0.79506,,,38.0,,
13189,,,20180825,14:02:03,50.3808,-144.9949,0.78806,,,38.7,,
13190,,,20180825,14:02:03,50.3808,-144.9949,0.73206,,,39.9,,
13191,,,20180825,14:02:03,50.3808,-144.9949,0.78456,,,41.2,,
13192,,,20180825,14:02:03,50.3808,-144.9949,0.76006,,,41.9,,
13193,,,20180825,14:02:03,50.3808,-144.9949,0.76356,,,42.9,,
13194,,,20180825,14:02:03,50.3808,-144.9949,0.76706,,,44.2,,
13195,,,20180825,14:02:03,50.3808,-144.9949,0.76706,,,45.0,,
13196,,,20180825,14:02:03,50.3808,-144.9949,0.80906,,,45.7,,
13197,,,20180825,14:02:03,50.3808,-144.9949,0.80556,,,46.8,,
13198,,,20180825,14:02:03,50.3808,-144.9949,0.79856,,,47.9,,
13199,,,20180825,14:02:03,50.3808,-144.9949,0.80906,,,48.9,,
13200,,,20180825,14:02:03,50.3808,-144.9949,0.83006,,,50.1,,
13201,,,20180825,14:02:03,50.3808,-144.9949,0.80206,,,50.7,,
13202,,,20180825,14:02:03,50.3808,-144.9949,0.79506,,,52.0,,
13203,,,20180825,14:02:03,50.3808,-144.9949,0.78806,,,53.2,,
13204,,,20180825,14:02:03,50.3808,-144.9949,0.79506,,,54.0,,
13205,,,20180825,14:02:03,50.3808,-144.9949,0.76356,,,55.0,,
13206,,,20180825,14:02:03,50.3808,-144.9949,0.79506,,,55.7,,
13207,,,20180825,14:02:03,50.3808,-144.9949,0.79156,,,57.1,,
13208,,,20180825,14:02:03,50.3808,-144.9949,0.80206,,,58.0,,
13209,,,20180825,14:02:03,50.3808,-144.9949,0.84056,,,59.0,,
13210,,,20180825,14:02:03,50.3808,-144.9949,0.76006,,,60.2,,
13211,,,20180825,14:02:03,50.3808,-144.9949,0.71106,,,61.0,,
13212,,,20180825,14:02:03,50.3808,-144.9949,0.73206,,,61.8,,
13213,,,20180825,14:02:03,50.3808,-144.9949,0.72506,,,63.2,,
13214,,,20180825,14:02:03,50.3808,-144.9949,0.77056,,,64.1,,
13215,,,20180825,14:02:03,50.3808,-144.9949,0.85106,,,65.1,,
13216,,,20180825,14:02:03,50.3808,-144.9949,0.81606,,,66.1,,
13217,,,20180825,14:02:03,50.3808,-144.9949,0.81606,,,66.8,,
13218,,,20180825,14:02:03,50.3808,-144.9949,0.81606,,,67.9,,
13219,,,20180825,14:02:03,50.3808,-144.9949,0.73906,,,69.2,,
13220,,,20180825,14:02:03,50.3808,-144.9949,0.64806,,,70.0,,
13221,,,20180825,14:02:03,50.3808,-144.9949,0.64806,,,70.9,,
13222,,,20180825,14:02:03,50.3808,-144.9949,0.61306,,,71.9,,
13223,,,20180825,14:02:03,50.3808,-144.9949,0.63406,,,73.0,,
13224,,,20180825,14:02:03,50.3808,-144.9949,0.60606,,,74.0,,
13225,,,20180825,14:02:03,50.3808,-144.9949,0.64806,,,75.1,,
13226,,,20180825,14:02:03,50.3808,-144.9949,0.60606,,,76.0,,
13227,,,20180825,14:02:03,50.3808,-144.9949,0.57806,,,77.0,,
13228,,,20180825,14:02:03,50.3808,-144.9949,0.59206,,,78.1,,
13229,,,20180825,14:02:03,50.3808,-144.9949,0.52906,,,79.3,,
13230,,,20180825,14:02:03,50.3808,-144.9949,0.51506,,,80.2,,
13231,,,20180825,14:02:03,50.3808,-144.9949,0.57106,,,81.1,,
13232,,,20180825,14:02:03,50.3808,-144.9949,0.49406,,,81.9,,
13233,,,20180825,14:02:03,50.3808,-144.9949,0.56406,,,83.1,,
13234,,,20180825,14:02:03,50.3808,-144.9949,0.53606,,,84.5,,
13235,,,20180825,14:02:03,50.3808,-144.9949,0.51506,,,85.2,,
13236,,,20180825,14:02:03,50.3808,-144.9949,0.42406,,,86.0,,
13237,,,20180825,14:02:03,50.3808,-144.9949,0.48006,,,87.0,,
13238,,,20180825,14:02:03,50.3808,-144.9949,0.43106,,,88.1,,
13239,,,20180825,14:02:03,50.3808,-144.9949,0.38906,,,88.9,,
13240,,,20180825,14:02:03,50.3808,-144.9949,0.30156,,,90.2,,
13241,,,20180825,14:02:03,50.3808,-144.9949,0.33306,,,91.3,,
13242,,,20180825,14:02:03,50.3808,-144.9949,0.28056,,,91.9,,
13243,,,20180825,14:02:03,50.3808,-144.9949,0.25256,,,93.0,,
13244,,,20180825,14:02:03,50.3808,-144.9949,0.26656,,,93.9,,
13245,,,20180825,14:02:03,50.3808,-144.9949,0.24906,,,95.0,,
13246,,,20180825,14:02:03,50.3808,-144.9949,0.24906,,,96.2,,
13247,,,20180825,14:02:03,50.3808,-144.9949,0.22806,,,97.0,,
13248,,,20180825,14:02:03,50.3808,-144.9949,0.22106,,,98.1,,
13249,,,20180825,14:02:03,50.3808,-144.9949,0.19656,,,98.9,,
13250,,,20180825,14:02:03,50.3808,-144.9949,0.17206,,,100.1,,
13251,,,20180825,14:02:03,50.3808,-144.9949,0.16506,,,101.0,,
13252,,,20180825,14:02:03,50.3808,-144.9949,0.15806,,,102.1,,
13253,,,20180825,14:02:03,50.3808,-144.9949,0.15806,,,102.9,,
13254,,,20180825,14:02:03,50.3808,-144.9949,0.16856,,,104.2,,
13255,,,20180825,14:02:03,50.3808,-144.9949,0.13006,,,104.9,,
13256,,,20180825,14:02:03,50.3808,-144.9949,0.10906,,,105.6,,
13257,,,20180825,14:02:03,50.3808,-144.9949,0.13356,,,107.0,,
13258,,,20180825,14:02:03,50.3808,-144.9949,0.08806,,,108.3,,
13259,,,20180825,14:02:03,50.3808,-144.9949,0.08456,,,109.3,,
13260,,,20180825,14:02:03,50.3808,-144.9949,0.06706,,,109.9,,
13261,,,20180825,14:02:03,50.3808,-144.9949,0.04606,,,111.4,,
13262,,,20180825,14:02:03,50.3808,-144.9949,0.05656,,,112.1,,
13263,,,20180825,14:02:03,50.3808,-144.9949,0.03906,,,113.0,,
13264,,,20180825,14:02:03,50.3808,-144.9949,0.03906,,,114.2,,
13265,,,20180825,14:02:03,50.3808,-144.9949,0.04606,,,115.1,,
13266,,,20180825,14:02:03,50.3808,-144.9949,0.01106,,,115.8,,
13267,,,20180825,14:02:03,50.3808,-144.9949,0.01106,,,117.2,,
13268,,,20180825,14:02:03,50.3808,-144.9949,0.01106,,,118.1,,
13269,,,20180825,14:02:03,50.3808,-144.9949,0.00406,,,118.6,,
13270,,,20180825,14:02:03,50.3808,-144.9949,0.01106,,,119.8,,
13271,,,20180825,14:02:03,50.3808,-144.9949,0.01106,,,121.2,,
13272,,,20180825,14:02:03,50.3808,-144.9949,0.00406,,,121.8,,
13273,,,20180825,14:02:03,50.3808,-144.9949,-0.00294,,,122.8,,
13274,,,20180825,14:02:03,50.3808,-144.9949,-0.00294,,,123.8,,
13275,,,20180825,14:02:03,50.3808,-144.9949,0.00406,,,125.1,,
13276,,,20180825,14:02:03,50.3808,-144.9949,-0.00294,,,125.9,,
13277,,,20180825,14:02:03,50.3808,-144.9949,0.00406,,,127.2,,
13278,,,20180825,14:02:03,50.3808,-144.9949,-0.00294,,,127.9,,
13279,,,20180825,14:02:03,50.3808,-144.9949,-0.00294,,,129.1,,
13280,,,20180825,14:02:03,50.3808,-144.9949,-0.01694,,,130.0,,
13281,,,20180825,14:02:03,50.3808,-144.9949,-0.01694,,,131.1,,
13282,,,20180825,14:02:03,50.3808,-144.9949,-0.00294,,,132.3,,
13283,,,20180825,14:02:03,50.3808,-144.9949,-0.01344,,,133.1,,
13284,,,20180825,14:02:03,50.3808,-144.9949,-0.00644,,,134.0,,
13285,,,20180825,14:02:03,50.3808,-144.9949,-0.00644,,,134.9,,
13286,,,20180825,14:02:03,50.3808,-144.9949,-0.00294,,,136.0,,
13287,,,20180825,14:02:03,50.3808,-144.9949,0.00406,,,136.9,,
13288,,,20180825,14:02:03,50.3808,-144.9949,-0.00644,,,138.2,,
13289,,,20180825,14:02:03,50.3808,-144.9949,-0.00294,,,139.0,,
13290,,,20180825,14:02:03,50.3808,-144.9949,0.00756,,,140.2,,
13291,,,20180825,14:02:03,50.3808,-144.9949,0.01806,,,141.1,,
13292,,,20180825,14:02:03,50.3808,-144.9949,0.00406,,,142.0,,
13293,,,20180825,14:02:03,50.3808,-144.9949,0.00406,,,143.0,,
13294,,,20180825,14:02:03,50.3808,-144.9949,0.01806,,,144.0,,
13295,,,20180825,14:02:03,50.3808,-144.9949,0.01106,,,145.0,,
13296,,,20180825,14:02:03,50.3808,-144.9949,0.00056,,,146.2,,
13297,,,20180825,14:02:03,50.3808,-144.9949,0.00406,,,147.1,,
13298,,,20180825,14:02:03,50.3808,-144.9949,0.00406,,,148.0,,
13299,,,20180825,14:02:03,50.3808,-144.9949,0.01106,,,149.4,,
13300,,,20180825,14:02:03,50.3808,-144.9949,-0.00644,,,150.3,,
13301,,,20180825,14:02:03,50.3808,-144.9949,-0.02394,,,150.9,,
13302,,,20180825,14:02:03,50.3808,-144.9949,-0.01344,,,152.3,,
13303,,,20180825,14:02:03,50.3808,-144.9949,-0.00994,,,152.8,,
13304,,,20180825,14:02:03,50.3808,-144.9949,-0.02394,,,154.3,,
13305,,,20180825,14:02:03,50.3808,-144.9949,-0.02394,,,155.2,,
13306,,,20180825,14:02:03,50.3808,-144.9949,-0.01694,,,156.0,,
13307,,,20180825,14:02:03,50.3808,-144.9949,-0.01694,,,156.9,,
13308,,,20180825,14:02:03,50.3808,-144.9949,-0.02394,,,158.0,,
13309,,,20180825,14:02:03,50.3808,-144.9949,-0.03094,,,158.8,,
13310,,,20180825,14:02:03,50.3808,-144.9949,-0.01694,,,160.0,,
13311,,,20180825,14:02:03,50.3808,-144.9949,-0.02394,,,161.1,,
13312,,,20180825,14:02:03,50.3808,-144.9949,-0.01694,,,162.0,,
13313,,,20180825,14:02:03,50.3808,-144.9949,-0.03094,,,162.8,,
13314,,,20180825,14:02:03,50.3808,-144.9949,-0.01694,,,164.1,,
13315,,,20180825,14:02:03,50.3808,-144.9949,-0.03094,,,164.7,,
13316,,,20180825,14:02:03,50.3808,-144.9949,-0.02744,,,165.9,,
13317,,,20180825,14:02:03,50.3808,-144.9949,-0.02044,,,166.8,,
13318,,,20180825,14:02:03,50.3808,-144.9949,-0.02394,,,168.0,,
13319,,,20180825,14:02:03,50.3808,-144.9949,-0.03094,,,169.2,,
13320,,,20180825,14:02:03,50.3808,-144.9949,-0.01694,,,170.3,,
13321,,,20180825,14:02:03,50.3808,-144.9949,-0.03094,,,170.9,,
13322,,,20180825,14:02:03,50.3808,-144.9949,-0.03094,,,172.2,,
13323,,,20180825,14:02:03,50.3808,-144.9949,-0.02744,,,172.8,,
13324,,,20180825,14:02:03,50.3808,-144.9949,-0.03094,,,173.9,,
13325,,,20180825,14:02:03,50.3808,-144.9949,-0.05194,,,175.0,,
13326,,,20180825,14:02:03,50.3808,-144.9949,-0.03444,,,175.9,,
13327,,,20180825,14:02:03,50.3808,-144.9949,-0.03444,,,176.8,,
13328,,,20180825,14:02:03,50.3808,-144.9949,-0.02744,,,178.0,,
13329,,,20180825,14:02:03,50.3808,-144.9949,-0.03794,,,179.1,,
13330,,,20180825,14:02:03,50.3808,-144.9949,-0.03444,,,180.1,,
13331,,,20180825,14:02:03,50.3808,-144.9949,-0.02394,,,180.9,,
13332,,,20180825,14:02:03,50.3808,-144.9949,-0.03094,,,182.4,,
13333,,,20180825,14:02:03,50.3808,-144.9949,-0.03794,,,183.2,,
13334,,,20180825,14:02:03,50.3808,-144.9949,-0.02744,,,183.8,,
