,depth,chl,date,time,lat,lon,tot_chl_a,tchl,station
930,105.9,0.09506,20180815,14:45:45,50.1705,-144.9177,,,
931,106.9,0.08456,20180815,14:45:45,50.1705,-144.9177,,,
932,107.7,0.08806,20180815,14:45:45,50.1705,-144.9177,,,
933,109.1,0.03906,20180815,14:45:45,50.1705,-144.9177,,,
934,109.6,0.04956,20180815,14:45:45,50.1705,-144.9177,,,
935,111.0,0.02856,20180815,14:45:45,50.1705,-144.9177,,,
936,112.1,0.02506,20180815,14:45:45,50.1705,-144.9177,,,
937,113.0,0.01106,20180815,14:45:45,50.1705,-144.9177,,,
938,114.1,0.01106,20180815,14:45:45,50.1705,-144.9177,,,
939,115.0,0.01106,20180815,14:45:45,50.1705,-144.9177,,,
940,116.0,0.00406,20180815,14:45:45,50.1705,-144.9177,,,
941,117.1,0.00406,20180815,14:45:45,50.1705,-144.9177,,,
942,118.0,0.00406,20180815,14:45:45,50.1705,-144.9177,,,
943,118.8,0.00406,20180815,14:45:45,50.1705,-144.9177,,,
944,120.0,0.00406,20180815,14:45:45,50.1705,-144.9177,,,
945,121.0,0.00406,20180815,14:45:45,50.1705,-144.9177,,,
946,121.8,-0.00294,20180815,14:45:45,50.1705,-144.9177,,,
947,122.9,0.00756,20180815,14:45:45,50.1705,-144.9177,,,
948,124.0,0.00406,20180815,14:45:45,50.1705,-144.9177,,,
949,125.0,0.01806,20180815,14:45:45,50.1705,-144.9177,,,
950,126.2,-0.00294,20180815,14:45:45,50.1705,-144.9177,,,
951,127.2,0.00406,20180815,14:45:45,50.1705,-144.9177,,,
952,127.9,0.00756,20180815,14:45:45,50.1705,-144.9177,,,
953,128.9,0.01106,20180815,14:45:45,50.1705,-144.9177,,,
954,130.2,0.00756,20180815,14:45:45,50.1705,-144.9177,,,
955,130.8,0.00406,20180815,14:45:45,50.1705,-144.9177,,,
956,131.9,-0.00994,20180815,14:45:45,50.1705,-144.9177,,,
957,133.1,0.01106,20180815,14:45:45,50.1705,-144.9177,,,
958,134.0,0.00406,20180815,14:45:45,50.1705,-144.9177,,,
959,134.9,-0.00644,20180815,14:45:45,50.1705,-144.9177,,,
960,136.3,-0.00994,20180815,14:45:45,50.1705,-144.9177,,,
961,136.9,-0.00644,20180815,14:45:45,50.1705,-144.9177,,,
962,137.9,-0.00994,20180815,14:45:45,50.1705,-144.9177,,,
963,139.0,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
964,140.0,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
965,140.7,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
966,141.9,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
967,143.0,-0.00994,20180815,14:45:45,50.1705,-144.9177,,,
968,144.2,-0.00994,20180815,14:45:45,50.1705,-144.9177,,,
969,145.2,-0.02044,20180815,14:45:45,50.1705,-144.9177,,,
970,145.9,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
971,147.0,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
972,148.1,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
973,149.0,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
974,150.2,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
975,151.1,-0.00994,20180815,14:45:45,50.1705,-144.9177,,,
976,152.1,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
977,153.2,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
978,154.1,-0.02044,20180815,14:45:45,50.1705,-144.9177,,,
979,155.2,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
980,155.9,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
981,157.0,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
982,157.9,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
983,159.0,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
984,160.0,-0.02044,20180815,14:45:45,50.1705,-144.9177,,,
985,161.1,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
986,162.1,-0.02744,20180815,14:45:45,50.1705,-144.9177,,,
987,162.9,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
988,164.2,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
989,165.0,-0.02044,20180815,14:45:45,50.1705,-144.9177,,,
990,166.2,-0.00644,20180815,14:45:45,50.1705,-144.9177,,,
991,167.1,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
992,167.7,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
993,169.0,-0.00994,20180815,14:45:45,50.1705,-144.9177,,,
994,169.9,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
995,171.1,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
996,172.0,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
997,172.9,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
998,174.0,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
999,175.0,-0.02044,20180815,14:45:45,50.1705,-144.9177,,,
1000,176.2,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
1001,177.0,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1002,178.0,-0.00994,20180815,14:45:45,50.1705,-144.9177,,,
1003,179.1,-0.01344,20180815,14:45:45,50.1705,-144.9177,,,
1004,180.0,-0.02744,20180815,14:45:45,50.1705,-144.9177,,,
1005,181.0,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1006,182.0,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1007,183.0,-0.02744,20180815,14:45:45,50.1705,-144.9177,,,
1008,184.0,-0.02044,20180815,14:45:45,50.1705,-144.9177,,,
1009,185.0,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1010,185.9,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
1011,187.1,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1012,188.0,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1013,189.0,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1014,190.1,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
1015,190.9,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
1016,192.0,-0.02044,20180815,14:45:45,50.1705,-144.9177,,,
1017,193.2,-0.02744,20180815,14:45:45,50.1705,-144.9177,,,
1018,193.7,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
1019,195.1,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
1020,196.1,-0.03444,20180815,14:45:45,50.1705,-144.9177,,,
1021,197.1,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1022,198.0,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
1023,199.1,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
1024,200.0,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1025,200.8,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1026,202.2,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
1027,203.2,-0.03094,20180815,14:45:45,50.1705,-144.9177,,,
1028,204.0,-0.02394,20180815,14:45:45,50.1705,-144.9177,,,
1029,204.6,-0.01694,20180815,14:45:45,50.1705,-144.9177,,,
1030,0.3,0.00406,20180814,20:45:09,50.1797,-145.1667,,,
1031,1.2,-0.00294,20180814,20:45:09,50.1797,-145.1667,,,
1032,1.9,0.00406,20180814,20:45:09,50.1797,-145.1667,,,
1033,2.8,0.01106,20180814,20:45:09,50.1797,-145.1667,,,
1034,4.1,0.03556,20180814,20:45:09,50.1797,-145.1667,,,
1035,4.9,0.05306,20180814,20:45:09,50.1797,-145.1667,,,
1036,6.2,0.04606,20180814,20:45:09,50.1797,-145.1667,,,
1037,6.8,0.06706,20180814,20:45:09,50.1797,-145.1667,,,
1038,8.3,0.07406,20180814,20:45:09,50.1797,-145.1667,,,
1039,8.9,0.07406,20180814,20:45:09,50.1797,-145.1667,,,
1040,10.2,0.10206,20180814,20:45:09,50.1797,-145.1667,,,
1041,11.1,0.10906,20180814,20:45:09,50.1797,-145.1667,,,
1042,12.0,0.13356,20180814,20:45:09,50.1797,-145.1667,,,
1043,12.7,0.13006,20180814,20:45:09,50.1797,-145.1667,,,
1044,14.1,0.14406,20180814,20:45:09,50.1797,-145.1667,,,
1045,14.9,0.13356,20180814,20:45:09,50.1797,-145.1667,,,
1046,15.8,0.17206,20180814,20:45:09,50.1797,-145.1667,,,
1047,17.0,0.19306,20180814,20:45:09,50.1797,-145.1667,,,
1048,18.1,0.18956,20180814,20:45:09,50.1797,-145.1667,,,
1049,19.0,0.20706,20180814,20:45:09,50.1797,-145.1667,,,
1050,20.1,0.20706,20180814,20:45:09,50.1797,-145.1667,,,
1051,21.1,0.21406,20180814,20:45:09,50.1797,-145.1667,,,
1052,21.9,0.22106,20180814,20:45:09,50.1797,-145.1667,,,
1053,23.2,0.23156,20180814,20:45:09,50.1797,-145.1667,,,
1054,24.0,0.23856,20180814,20:45:09,50.1797,-145.1667,,,
1055,25.1,0.23506,20180814,20:45:09,50.1797,-145.1667,,,
1056,25.9,0.24556,20180814,20:45:09,50.1797,-145.1667,,,
1057,27.0,0.26306,20180814,20:45:09,50.1797,-145.1667,,,
1058,28.2,0.29806,20180814,20:45:09,50.1797,-145.1667,,,
1059,28.9,0.32956,20180814,20:45:09,50.1797,-145.1667,,,
1060,30.1,0.37156,20180814,20:45:09,50.1797,-145.1667,,,
1061,31.1,0.43106,20180814,20:45:09,50.1797,-145.1667,,,
1062,32.2,0.42406,20180814,20:45:09,50.1797,-145.1667,,,
1063,32.9,0.43106,20180814,20:45:09,50.1797,-145.1667,,,
1064,34.3,0.43106,20180814,20:45:09,50.1797,-145.1667,,,
1065,35.0,0.46606,20180814,20:45:09,50.1797,-145.1667,,,
1066,35.9,0.45206,20180814,20:45:09,50.1797,-145.1667,,,
1067,37.2,0.46256,20180814,20:45:09,50.1797,-145.1667,,,
1068,37.9,0.45206,20180814,20:45:09,50.1797,-145.1667,,,
1069,39.0,0.47306,20180814,20:45:09,50.1797,-145.1667,,,
1070,39.9,0.46606,20180814,20:45:09,50.1797,-145.1667,,,
1071,41.0,0.47306,20180814,20:45:09,50.1797,-145.1667,,,
1072,42.3,0.50106,20180814,20:45:09,50.1797,-145.1667,,,
1073,43.0,0.50806,20180814,20:45:09,50.1797,-145.1667,,,
1074,44.1,0.50806,20180814,20:45:09,50.1797,-145.1667,,,
1075,44.8,0.57106,20180814,20:45:09,50.1797,-145.1667,,,
1076,46.1,0.55006,20180814,20:45:09,50.1797,-145.1667,,,
1077,46.9,0.59906,20180814,20:45:09,50.1797,-145.1667,,,
1078,48.0,0.54306,20180814,20:45:09,50.1797,-145.1667,,,
1079,48.9,0.59906,20180814,20:45:09,50.1797,-145.1667,,,
1080,49.9,0.63406,20180814,20:45:09,50.1797,-145.1667,,,
1081,51.1,0.60606,20180814,20:45:09,50.1797,-145.1667,,,
1082,51.8,0.62006,20180814,20:45:09,50.1797,-145.1667,,,
1083,52.8,0.59206,20180814,20:45:09,50.1797,-145.1667,,,
1084,54.0,0.62006,20180814,20:45:09,50.1797,-145.1667,,,
1085,54.8,0.64106,20180814,20:45:09,50.1797,-145.1667,,,
1086,55.9,0.62006,20180814,20:45:09,50.1797,-145.1667,,,
1087,56.8,0.64806,20180814,20:45:09,50.1797,-145.1667,,,
1088,58.1,0.69706,20180814,20:45:09,50.1797,-145.1667,,,
1089,59.1,0.66906,20180814,20:45:09,50.1797,-145.1667,,,
1090,60.1,0.71106,20180814,20:45:09,50.1797,-145.1667,,,
1091,61.1,0.67606,20180814,20:45:09,50.1797,-145.1667,,,
1092,62.1,0.75656,20180814,20:45:09,50.1797,-145.1667,,,
1093,62.9,0.77406,20180814,20:45:09,50.1797,-145.1667,,,
1094,63.9,0.74606,20180814,20:45:09,50.1797,-145.1667,,,
1095,65.0,0.78106,20180814,20:45:09,50.1797,-145.1667,,,
1096,65.9,0.78806,20180814,20:45:09,50.1797,-145.1667,,,
1097,67.2,0.79856,20180814,20:45:09,50.1797,-145.1667,,,
1098,68.1,0.79156,20180814,20:45:09,50.1797,-145.1667,,,
1099,69.0,0.79506,20180814,20:45:09,50.1797,-145.1667,,,
1100,70.0,0.78106,20180814,20:45:09,50.1797,-145.1667,,,
1101,71.1,0.76706,20180814,20:45:09,50.1797,-145.1667,,,
1102,72.0,0.76006,20180814,20:45:09,50.1797,-145.1667,,,
1103,73.1,0.75306,20180814,20:45:09,50.1797,-145.1667,,,
1104,73.9,0.76006,20180814,20:45:09,50.1797,-145.1667,,,
1105,74.9,0.74606,20180814,20:45:09,50.1797,-145.1667,,,
1106,75.8,0.74606,20180814,20:45:09,50.1797,-145.1667,,,
1107,77.1,0.74606,20180814,20:45:09,50.1797,-145.1667,,,
1108,78.1,0.71456,20180814,20:45:09,50.1797,-145.1667,,,
1109,79.0,0.70406,20180814,20:45:09,50.1797,-145.1667,,,
1110,80.0,0.68306,20180814,20:45:09,50.1797,-145.1667,,,
1111,81.1,0.69706,20180814,20:45:09,50.1797,-145.1667,,,
1112,82.1,0.60256,20180814,20:45:09,50.1797,-145.1667,,,
1113,82.9,0.57806,20180814,20:45:09,50.1797,-145.1667,,,
1114,83.9,0.56406,20180814,20:45:09,50.1797,-145.1667,,,
1115,85.2,0.57456,20180814,20:45:09,50.1797,-145.1667,,,
1116,86.1,0.50806,20180814,20:45:09,50.1797,-145.1667,,,
1117,87.1,0.48706,20180814,20:45:09,50.1797,-145.1667,,,
1118,88.3,0.47656,20180814,20:45:09,50.1797,-145.1667,,,
1119,89.0,0.43106,20180814,20:45:09,50.1797,-145.1667,,,
1120,90.0,0.38206,20180814,20:45:09,50.1797,-145.1667,,,
1121,90.9,0.36106,20180814,20:45:09,50.1797,-145.1667,,,
1122,92.0,0.33306,20180814,20:45:09,50.1797,-145.1667,,,
1123,93.2,0.33306,20180814,20:45:09,50.1797,-145.1667,,,
1124,93.8,0.29106,20180814,20:45:09,50.1797,-145.1667,,,
1125,95.1,0.25256,20180814,20:45:09,50.1797,-145.1667,,,
1126,95.9,0.23506,20180814,20:45:09,50.1797,-145.1667,,,
1127,97.1,0.23506,20180814,20:45:09,50.1797,-145.1667,,,
1128,97.9,0.22106,20180814,20:45:09,50.1797,-145.1667,,,
1129,99.0,0.22106,20180814,20:45:09,50.1797,-145.1667,,,
1130,100.2,0.19306,20180814,20:45:09,50.1797,-145.1667,,,
1131,100.7,0.19306,20180814,20:45:09,50.1797,-145.1667,,,
1132,102.2,0.19306,20180814,20:45:09,50.1797,-145.1667,,,
1133,103.0,0.16506,20180814,20:45:09,50.1797,-145.1667,,,
1134,103.7,0.16506,20180814,20:45:09,50.1797,-145.1667,,,
1135,105.0,0.17206,20180814,20:45:09,50.1797,-145.1667,,,
1136,105.8,0.16506,20180814,20:45:09,50.1797,-145.1667,,,
1137,107.1,0.17206,20180814,20:45:09,50.1797,-145.1667,,,
1138,107.9,0.16506,20180814,20:45:09,50.1797,-145.1667,,,
1139,109.0,0.14406,20180814,20:45:09,50.1797,-145.1667,,,
1140,109.9,0.13706,20180814,20:45:09,50.1797,-145.1667,,,
1141,111.2,0.11256,20180814,20:45:09,50.1797,-145.1667,,,
1142,111.8,0.07406,20180814,20:45:09,50.1797,-145.1667,,,
1143,113.1,0.06356,20180814,20:45:09,50.1797,-145.1667,,,
1144,113.8,0.05656,20180814,20:45:09,50.1797,-145.1667,,,
1145,115.0,0.03906,20180814,20:45:09,50.1797,-145.1667,,,
1146,115.9,0.03556,20180814,20:45:09,50.1797,-145.1667,,,
1147,116.9,0.00756,20180814,20:45:09,50.1797,-145.1667,,,
1148,118.1,0.01456,20180814,20:45:09,50.1797,-145.1667,,,
1149,118.7,0.01106,20180814,20:45:09,50.1797,-145.1667,,,
1150,119.7,0.01106,20180814,20:45:09,50.1797,-145.1667,,,
1151,121.3,-0.00294,20180814,20:45:09,50.1797,-145.1667,,,
1152,121.9,0.01106,20180814,20:45:09,50.1797,-145.1667,,,
1153,123.0,0.01806,20180814,20:45:09,50.1797,-145.1667,,,
1154,124.0,-0.00994,20180814,20:45:09,50.1797,-145.1667,,,
1155,125.1,0.00406,20180814,20:45:09,50.1797,-145.1667,,,
1156,126.2,0.00056,20180814,20:45:09,50.1797,-145.1667,,,
1157,126.9,0.00406,20180814,20:45:09,50.1797,-145.1667,,,
1158,128.1,0.01106,20180814,20:45:09,50.1797,-145.1667,,,
1159,128.9,0.01106,20180814,20:45:09,50.1797,-145.1667,,,
1160,130.0,0.00406,20180814,20:45:09,50.1797,-145.1667,,,
1161,130.8,0.01106,20180814,20:45:09,50.1797,-145.1667,,,
1162,131.7,0.00406,20180814,20:45:09,50.1797,-145.1667,,,
1163,133.1,0.00406,20180814,20:45:09,50.1797,-145.1667,,,
1164,133.9,0.01106,20180814,20:45:09,50.1797,-145.1667,,,
1165,134.8,0.01106,20180814,20:45:09,50.1797,-145.1667,,,
1166,136.2,0.00406,20180814,20:45:09,50.1797,-145.1667,,,
1167,137.2,0.00056,20180814,20:45:09,50.1797,-145.1667,,,
1168,137.8,0.00406,20180814,20:45:09,50.1797,-145.1667,,,
1169,139.3,0.00406,20180814,20:45:09,50.1797,-145.1667,,,
1170,139.9,0.00056,20180814,20:45:09,50.1797,-145.1667,,,
1171,141.1,-0.00294,20180814,20:45:09,50.1797,-145.1667,,,
1172,141.9,-0.00644,20180814,20:45:09,50.1797,-145.1667,,,
1173,143.1,-0.00294,20180814,20:45:09,50.1797,-145.1667,,,
1174,144.1,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1175,144.9,-0.00994,20180814,20:45:09,50.1797,-145.1667,,,
1176,145.9,-0.00994,20180814,20:45:09,50.1797,-145.1667,,,
1177,147.0,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1178,148.0,-0.00994,20180814,20:45:09,50.1797,-145.1667,,,
1179,148.9,-0.01344,20180814,20:45:09,50.1797,-145.1667,,,
1180,149.9,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1181,150.9,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1182,151.9,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1183,153.0,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1184,154.0,-0.00994,20180814,20:45:09,50.1797,-145.1667,,,
1185,154.8,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1186,156.1,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1187,157.3,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1188,157.9,-0.01344,20180814,20:45:09,50.1797,-145.1667,,,
1189,159.1,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1190,160.1,-0.01344,20180814,20:45:09,50.1797,-145.1667,,,
1191,160.8,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1192,162.0,-0.00294,20180814,20:45:09,50.1797,-145.1667,,,
1193,163.1,-0.02744,20180814,20:45:09,50.1797,-145.1667,,,
1194,163.9,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1195,165.0,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1196,166.1,-0.01344,20180814,20:45:09,50.1797,-145.1667,,,
1197,167.0,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1198,167.7,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1199,169.3,-0.02044,20180814,20:45:09,50.1797,-145.1667,,,
1200,170.3,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1201,171.0,-0.00994,20180814,20:45:09,50.1797,-145.1667,,,
1202,172.0,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1203,172.9,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1204,173.9,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1205,175.1,-0.02044,20180814,20:45:09,50.1797,-145.1667,,,
1206,176.1,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1207,177.0,-0.02744,20180814,20:45:09,50.1797,-145.1667,,,
1208,178.2,-0.02044,20180814,20:45:09,50.1797,-145.1667,,,
1209,178.9,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1210,180.1,-0.03794,20180814,20:45:09,50.1797,-145.1667,,,
1211,180.9,-0.02744,20180814,20:45:09,50.1797,-145.1667,,,
1212,182.1,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1213,183.2,-0.02744,20180814,20:45:09,50.1797,-145.1667,,,
1214,184.1,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1215,185.0,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1216,185.8,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1217,186.7,-0.03094,20180814,20:45:09,50.1797,-145.1667,,,
1218,187.9,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1219,188.9,-0.03094,20180814,20:45:09,50.1797,-145.1667,,,
1220,190.0,-0.03794,20180814,20:45:09,50.1797,-145.1667,,,
1221,191.2,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1222,191.8,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1223,193.0,-0.02044,20180814,20:45:09,50.1797,-145.1667,,,
1224,194.2,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1225,194.9,-0.02744,20180814,20:45:09,50.1797,-145.1667,,,
1226,195.9,-0.02744,20180814,20:45:09,50.1797,-145.1667,,,
1227,197.0,-0.03094,20180814,20:45:09,50.1797,-145.1667,,,
1228,197.7,-0.02744,20180814,20:45:09,50.1797,-145.1667,,,
1229,199.2,-0.03794,20180814,20:45:09,50.1797,-145.1667,,,
1230,199.8,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1231,200.9,-0.01694,20180814,20:45:09,50.1797,-145.1667,,,
1232,202.0,-0.03094,20180814,20:45:09,50.1797,-145.1667,,,
1233,203.3,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1234,203.8,-0.02394,20180814,20:45:09,50.1797,-145.1667,,,
1235,1.4,0.14406,20180824,20:48:36,50.535,-144.4872,,,
1236,2.0,0.14406,20180824,20:48:36,50.535,-144.4872,,,
1237,2.9,0.16156,20180824,20:48:36,50.535,-144.4872,,,
1238,4.0,0.16856,20180824,20:48:36,50.535,-144.4872,,,
1239,5.3,0.17906,20180824,20:48:36,50.535,-144.4872,,,
1240,5.7,0.19656,20180824,20:48:36,50.535,-144.4872,,,
1241,7.3,0.22106,20180824,20:48:36,50.535,-144.4872,,,
1242,8.1,0.27006,20180824,20:48:36,50.535,-144.4872,,,
1243,9.3,0.25606,20180824,20:48:36,50.535,-144.4872,,,
1244,10.1,0.29106,20180824,20:48:36,50.535,-144.4872,,,
1245,11.1,0.35406,20180824,20:48:36,50.535,-144.4872,,,
1246,12.0,0.29806,20180824,20:48:36,50.535,-144.4872,,,
1247,12.9,0.34006,20180824,20:48:36,50.535,-144.4872,,,
1248,14.2,0.36456,20180824,20:48:36,50.535,-144.4872,,,
1249,14.6,0.41706,20180824,20:48:36,50.535,-144.4872,,,
1250,16.3,0.30506,20180824,20:48:36,50.535,-144.4872,,,
1251,16.9,0.41706,20180824,20:48:36,50.535,-144.4872,,,
1252,17.9,0.47656,20180824,20:48:36,50.535,-144.4872,,,
1253,19.0,0.33656,20180824,20:48:36,50.535,-144.4872,,,
1254,19.7,0.43106,20180824,20:48:36,50.535,-144.4872,,,
1255,21.3,0.39606,20180824,20:48:36,50.535,-144.4872,,,
1256,21.7,0.36806,20180824,20:48:36,50.535,-144.4872,,,
1257,23.1,0.45906,20180824,20:48:36,50.535,-144.4872,,,
1258,23.9,0.42056,20180824,20:48:36,50.535,-144.4872,,,
1259,24.9,0.42406,20180824,20:48:36,50.535,-144.4872,,,
1260,25.8,0.38906,20180824,20:48:36,50.535,-144.4872,,,
1261,26.9,0.48006,20180824,20:48:36,50.535,-144.4872,,,
1262,28.1,0.40656,20180824,20:48:36,50.535,-144.4872,,,
1263,28.8,0.44856,20180824,20:48:36,50.535,-144.4872,,,
1264,29.9,0.56756,20180824,20:48:36,50.535,-144.4872,,,
1265,31.1,0.48706,20180824,20:48:36,50.535,-144.4872,,,
1266,32.0,0.55006,20180824,20:48:36,50.535,-144.4872,,,
1267,32.7,0.52206,20180824,20:48:36,50.535,-144.4872,,,
1268,34.1,0.48006,20180824,20:48:36,50.535,-144.4872,,,
1269,34.7,0.54306,20180824,20:48:36,50.535,-144.4872,,,
1270,36.2,0.60606,20180824,20:48:36,50.535,-144.4872,,,
1271,36.9,0.54306,20180824,20:48:36,50.535,-144.4872,,,
1272,38.2,0.59206,20180824,20:48:36,50.535,-144.4872,,,
1273,38.8,0.64106,20180824,20:48:36,50.535,-144.4872,,,
1274,39.8,0.62706,20180824,20:48:36,50.535,-144.4872,,,
1275,41.1,0.59556,20180824,20:48:36,50.535,-144.4872,,,
1276,41.8,0.64456,20180824,20:48:36,50.535,-144.4872,,,
1277,43.0,0.60956,20180824,20:48:36,50.535,-144.4872,,,
1278,44.2,0.69356,20180824,20:48:36,50.535,-144.4872,,,
1279,44.7,0.57806,20180824,20:48:36,50.535,-144.4872,,,
1280,46.0,0.65506,20180824,20:48:36,50.535,-144.4872,,,
1281,46.8,0.66206,20180824,20:48:36,50.535,-144.4872,,,
1282,48.1,0.68306,20180824,20:48:36,50.535,-144.4872,,,
1283,48.7,0.67606,20180824,20:48:36,50.535,-144.4872,,,
1284,50.1,0.66206,20180824,20:48:36,50.535,-144.4872,,,
1285,51.1,0.69706,20180824,20:48:36,50.535,-144.4872,,,
1286,52.1,0.68306,20180824,20:48:36,50.535,-144.4872,,,
1287,53.0,0.70406,20180824,20:48:36,50.535,-144.4872,,,
1288,53.8,0.74606,20180824,20:48:36,50.535,-144.4872,,,
1289,54.8,0.73906,20180824,20:48:36,50.535,-144.4872,,,
1290,56.0,0.76706,20180824,20:48:36,50.535,-144.4872,,,
1291,56.8,0.79156,20180824,20:48:36,50.535,-144.4872,,,
1292,57.8,0.76356,20180824,20:48:36,50.535,-144.4872,,,
1293,58.8,0.86506,20180824,20:48:36,50.535,-144.4872,,,
1294,59.8,0.88956,20180824,20:48:36,50.535,-144.4872,,,
1295,60.9,0.86506,20180824,20:48:36,50.535,-144.4872,,,
1296,61.9,0.87206,20180824,20:48:36,50.535,-144.4872,,,
1297,62.8,0.92456,20180824,20:48:36,50.535,-144.4872,,,
1298,64.1,0.97006,20180824,20:48:36,50.535,-144.4872,,,
1299,64.8,0.92806,20180824,20:48:36,50.535,-144.4872,,,
1300,66.2,0.92806,20180824,20:48:36,50.535,-144.4872,,,
1301,67.0,0.87906,20180824,20:48:36,50.535,-144.4872,,,
1302,67.9,0.86856,20180824,20:48:36,50.535,-144.4872,,,
1303,68.8,0.80206,20180824,20:48:36,50.535,-144.4872,,,
1304,69.7,0.72506,20180824,20:48:36,50.535,-144.4872,,,
1305,71.0,0.71806,20180824,20:48:36,50.535,-144.4872,,,
1306,72.0,0.65156,20180824,20:48:36,50.535,-144.4872,,,
1307,72.7,0.64106,20180824,20:48:36,50.535,-144.4872,,,
1308,74.1,0.60606,20180824,20:48:36,50.535,-144.4872,,,
1309,75.2,0.50806,20180824,20:48:36,50.535,-144.4872,,,
1310,75.8,0.51506,20180824,20:48:36,50.535,-144.4872,,,
1311,76.9,0.46606,20180824,20:48:36,50.535,-144.4872,,,
1312,77.9,0.46956,20180824,20:48:36,50.535,-144.4872,,,
1313,79.0,0.41706,20180824,20:48:36,50.535,-144.4872,,,
1314,80.2,0.36106,20180824,20:48:36,50.535,-144.4872,,,
1315,81.1,0.34006,20180824,20:48:36,50.535,-144.4872,,,
1316,82.0,0.34006,20180824,20:48:36,50.535,-144.4872,,,
1317,83.1,0.31906,20180824,20:48:36,50.535,-144.4872,,,
